normalized_number,name,category,source,city,url,source_confidence
+79770912844,"Медцентры и клиники в Краснодаре - адреса, телефоны и отзывы",medical,spravker,krasnodar,https://krasnodar.spravker.ru/medtsentryi-i-kliniki/,0.85
+79770913371,Стоматология Вега+,medical,zoon,krasnodar,https://zoon.ru/krasnodar/medical/,0.70
+79770914296,Стоматология Buga Dental Clinic на улице МК-62,medical,zoon,krasnodar,https://zoon.ru/krasnodar/medical/,0.70
+79770922836,"Стоматологические поликлиники в Казани - адреса, телефоны и отзывы",medical,spravker,kzn,https://kazan.spravker.ru/stomatologicheskie-polikliniki/,0.70
+79770925809,"Стоматологические поликлиники в Казани - адреса, телефоны и отзывы",medical,spravker,kzn,https://kazan.spravker.ru/stomatologicheskie-polikliniki/,0.70
+79774810708,"Больницы в Москве - адреса, телефоны и отзывы",medical,spravker,msk,https://msk.spravker.ru/bolnicy/,0.70
+79776230321,"Стоматологические поликлиники в Москве - адреса, телефоны и отзывы",medical,spravker,msk,https://msk.spravker.ru/stomatologicheskie-polikliniki/,0.70
+79801130654,Клиника Медицина 21 век на улице Димитрова,medical,zoon,voronezh,https://zoon.ru/voronezh/medical/,0.70
+79802030303,"Стоматологические поликлиники в Москве - адреса, телефоны и отзывы",medical,spravker,msk,https://msk.spravker.ru/stomatologicheskie-polikliniki/,0.70
+79802225055,"Стоматологические поликлиники в Москве - адреса, телефоны и отзывы",medical,spravker,msk,https://msk.spravker.ru/stomatologicheskie-polikliniki/,0.70
+79802404888,"Диагностические центры в Воронеже - адреса, телефоны и отзывы",medical,spravker,voronezh,https://voronezh.spravker.ru/diagnosticheskie-tsentryi/,0.70
+79802446650,"Медцентры и клиники в Воронеже - адреса, телефоны и отзывы",medical,spravker,voronezh,https://voronezh.spravker.ru/medtsentryi-i-kliniki/,0.70
+79802700119,"Стоматологические поликлиники в Воронеже - адреса, телефоны и отзывы",medical,spravker,voronezh,https://voronezh.spravker.ru/stomatologicheskie-polikliniki/,0.70
+79803405767,"Медцентры и клиники в Воронеже - адреса, телефоны и отзывы",medical,spravker,voronezh,https://voronezh.spravker.ru/medtsentryi-i-kliniki/,0.70
+79805521955,Клиника косметологии Нега,medical,zoon,voronezh,https://zoon.ru/voronezh/beauty/,0.70
+79805522043,Медицинский центр Атлант Клиник на Ростовской улице,medical,zoon,voronezh,https://zoon.ru/voronezh/medical/,0.70
+79806977207,Стоматология Про Фэмили Дент на Кутузовской улице в Одинцово,medical,zoon,msk,https://zoon.ru/msk/medical/,0.70
+79810789610,"Стоматологические поликлиники в Екатеринбурге - адреса, телефоны и отзывы",medical,spravker,ekb,https://ekaterinburg.spravker.ru/stomatologicheskie-polikliniki/,0.70
+79813352071,Стоматология Зубастик на Разъезжей,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813353429,Стоматологический центр GIONIX на Пулковской улице,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813353724,Клиника Доктор на проспекте Энтузиастов,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813355675,Центр стоматологии и имплантации Дент Сити на проспекте Просвещения,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813356930,"Диагностические центры в Санкт-Петербурге - адреса, телефоны и отзывы",medical,spravker,spb,https://spb.spravker.ru/diagnosticheskie-tsentryi/,0.70
+79813357723,Стоматология Честный доктор,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813358406,Семейная стоматология №1 на Будапештской улице,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813358431,Стоматологическая клиника Дентал Студио на Туристской улице,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813358632,Медицинский центр косметологии Аэлита на проспекте Энгельса,medical,zoon,spb,https://zoon.ru/spb/beauty/,0.70
+79813359355,Стоматологическая клиника Веа-Дент на проспекте Ветеранов,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813361034,Стоматология СпаДент на Дунайском проспекте,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813362637,Стоматология АлевДент,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813362964,Стоматологический центр ПримаСтом в Балтийской жемчужине,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813363569,Медицинский центр Диона на улице Коллонтай,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813364199,"Стоматология ЛМ Клиника на улице Николая Рубцова, 3 в Парголово",medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813364284,"Стоматологические поликлиники в Санкт-Петербурге - адреса, телефоны и отзывы",medical,spravker,spb,https://spb.spravker.ru/stomatologicheskie-polikliniki/,0.70
+79813364350,"Стоматологические поликлиники в Санкт-Петербурге - адреса, телефоны и отзывы",medical,spravker,spb,https://spb.spravker.ru/stomatologicheskie-polikliniki/,0.70
+79813364763,Первая Медицинская Клиника на Рузовской улице,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813365304,"Диагностические центры в Санкт-Петербурге - адреса, телефоны и отзывы",medical,spravker,spb,https://spb.spravker.ru/diagnosticheskie-tsentryi/,0.70
+79813365416,Многопрофильная клиника ОстМедКонсалт на метро Чернышевская,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813365546,Медицинский центр Круг Докторов,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813366801,Стоматологическая клиника Dental Evolution на Дивенской улице,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813367560,Стоматологическая клиника StomRetreat,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813369117,СТОМАТОЛОГИЧЕСКИЙ ЦЕНТР города Пушкина на улице Глинки,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813369608,Клиника «Семейный Доктор» на Парашютной улице,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813370967,Семейная стоматология №1 на Караваевской улице,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813371183,Стоматологическая клиника Fusiondent,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79813372691,Стоматология СпаДент на Искровском проспекте,medical,zoon,spb,https://zoon.ru/spb/medical/,0.70
+79817268646,"Диагностические центры в Санкт-Петербурге - адреса, телефоны и отзывы",medical,spravker,spb,https://spb.spravker.ru/diagnosticheskie-tsentryi/,0.70
